Date, Close/Last, Volume, Open, High, Low
06/12/2019, $17.08, 4271708, $17.22, $17.545, $17.01
06/11/2019, $17.07, 4033027, $16.41, $17.15, $16.27
06/10/2019, $16.19, 3248606, $16.78, $16.85, $16.1
06/07/2019, $16.36, 3386892, $15.71, $16.87, $15.71
06/06/2019, $15.68, 3333140, $15.95, $16.0599, $15.53
06/05/2019, $15.92, 2344938, $16, $16.11, $15.52
06/04/2019, $15.97, 2759127, $15.92, $16.29, $15.81
06/03/2019, $15.71, 2532821, $15.09, $15.77, $14.97
05/31/2019, $15.17, 5425140, $15.4, $15.4, $14.56
05/30/2019, $15.77, 10071790, $15.92, $15.99, $14.9
05/29/2019, $16.29, 2525725, $15.8, $16.29, $15.49
05/28/2019, $15.81, 3642322, $15.39, $15.94, $15.39
05/24/2019, $15.36, 2498384, $14.79, $15.4, $14.79
05/23/2019, $14.68, 2663193, $15.1, $15.15, $14.46
05/22/2019, $15.22, 2385441, $14.86, $15.25, $14.83
05/21/2019, $14.88, 2009725, $14.4, $15, $14.28
05/20/2019, $14.31, 2233636, $14.58, $14.65, $13.85
05/17/2019, $14.65, 1778996, $14.75, $14.8862, $14.41
05/16/2019, $14.82, 2390368, $14.65, $14.9484, $14.2
05/15/2019, $14.58, 2890230, $13.96, $14.64, $13.93
05/14/2019, $14.02, 2137811, $13.75, $14.16, $13.75
05/13/2019, $13.69, 2320044, $13.65, $13.95, $13.27
05/10/2019, $14.02, 2635568, $13.45, $14.13, $13.42
05/09/2019, $13.56, 2543984, $13.83, $13.91, $13.189
05/08/2019, $13.93, 2366463, $14.27, $14.32, $13.55
05/07/2019, $14.21, 3277826, $13.65, $14.29, $13.65
05/06/2019, $13.75, 2482844, $13.5, $13.895, $13.4301
05/03/2019, $13.83, 4101389, $12.93, $13.8792, $12.93
05/02/2019, $12.93, 3633996, $12.4, $13.04, $12.36
05/01/2019, $12.98, 15852960, $12.3, $13.2, $12
04/30/2019, $10.04, 2607506, $10.29, $10.29, $9.8
04/29/2019, $10.21, 2043462, $10.38, $10.49, $10.195
04/26/2019, $10.43, 4418221, $9.92, $10.47, $9.9
04/25/2019, $9.91, 1144356, $9.85, $9.99, $9.76
04/24/2019, $9.83, 1299167, $9.78, $10, $9.64
04/23/2019, $9.75, 2711579, $9.32, $9.86, $9.23
04/22/2019, $9.28, 1436911, $9.43, $9.4389, $9.15
04/18/2019, $9.45, 1186615, $9.73, $9.8354, $9.39
04/17/2019, $9.73, 897808, $9.75, $9.78, $9.6114
04/16/2019, $9.66, 1174681, $9.62, $9.755, $9.56
04/15/2019, $9.59, 2116591, $9.99, $10.183, $9.41
04/12/2019, $9.93, 1163062, $9.93, $10.088, $9.8466
04/11/2019, $9.8, 1859624, $10.18, $10.18, $9.76
04/10/2019, $10.15, 1761727, $10.01, $10.3, $10.01
04/09/2019, $10.03, 1899603, $10.24, $10.36, $10
04/08/2019, $10.24, 2292277, $10, $10.25, $9.965
04/05/2019, $9.84, 2576359, $9.53, $9.98, $9.53
04/04/2019, $9.52, 1188583, $9.6, $9.7399, $9.47
04/03/2019, $9.69, 2387004, $9.4, $9.79, $9.4
04/02/2019, $9.35, 1148388, $9.27, $9.42, $9.16
04/01/2019, $9.26, 2439315, $9.15, $9.32, $9.055
03/29/2019, $9.23, 1840951, $9.17, $9.395, $9.15
03/28/2019, $9.08, 1464374, $8.82, $9.1, $8.76
03/27/2019, $8.8, 1029744, $8.74, $8.83, $8.5749
